vetor pesos sinapticos original:
0.052385,
0.052385,
0.052384,
0.052384,
0.052382,
0.052382,
0.052380,
0.052380,
0.052379,
0.052379,
0.052377,
0.052377,
0.052376,
0.052376,
0.052374,
0.052374,
0.052373,
0.052373,
0.052371,
0.052371,
0.052369,
0.052369,
0.052368,
0.052368,
0.052366,
0.052366,
0.052365,
0.052365,
0.052363,
0.052363,
0.052361,
0.052361,
0.052360,
0.052360,
0.052358,
0.052358,
0.052357,
0.052357,
0.052355,
0.052355,
0.052354,
0.052354,
0.052352,
0.052352,
0.052350,
0.052350,
0.052349,
0.052349,
0.052347,
0.052347,
0.052346,
0.052346,
0.052344,
0.052344,
0.052343,
0.052343,
0.052341,
0.052341,
0.052339,
0.052339,
0.052338,
0.052338,
0.052336,
0.052336,
0.052335,
0.052335,
0.052333,
0.052333,
0.052332,
0.052332,
0.052330,
0.052330,
0.052328,
0.052328,
0.052327,
0.052327,
0.052325,
0.052325,
0.052324,
0.052324,
0.052322,
0.052322,
0.052321,
0.052321,
0.052319,
0.052319,
0.052317,
0.052317,
0.052316,
0.052316,
0.052314,
0.052314,
0.052313,
0.052313,
0.052311,
0.052311,
0.052310,
0.052310,
0.052308,
0.052308,
0.052306,
0.052306,
0.052305,
0.052305,
0.052303,
0.052303,
0.052302,
0.052302,
0.052300,
0.052300,
0.052299,
0.052299,
0.052297,
0.052297,
0.052296,
0.052296,
0.052294,
0.052294,
0.052292,
0.052292,
0.052291,
0.052291,
0.052289,
0.052289,
0.052288,
0.052288,
0.052286,
0.052286,
0.052285,
0.052285,
0.052283,
0.052283,
0.052281,
0.052281,
0.052280,
0.052280,
0.052278,
0.052278,
0.052277,
0.052277,
0.052275,
0.052275,
0.052274,
0.052274,
0.052272,
0.052272,
0.052271,
0.052271,
0.052269,
0.052269,
0.052267,
0.052267,
0.052266,
0.052266,
0.052264,
0.052264,
0.052263,
0.052263,
0.052261,
0.052261,
0.052260,
0.052260,
0.052258,
0.052258,
0.052257,
0.052257,
0.052255,
0.052255,
0.052254,
0.052254,
0.052252,
0.052252,
0.052250,
0.052250,
0.052249,
0.052249,
0.052247,
0.052247,
0.052246,
0.052246,
0.052244,
0.052244,
0.052243,
0.052243,
0.052241,
0.052241,
0.052240,
0.052240,
0.052238,
0.052238,
0.052236,
0.052236,
0.052235,
0.052235,
0.052233,
0.052233,
0.052232,
0.052232,
0.052230,
0.052230,
0.052229,
0.052229,
0.052227,
0.052227,
0.052226,
0.052226,
0.052224,
0.052224,
0.052223,
0.052223,
0.052221,
0.052221,
0.052220,
0.052220,
0.052218,
0.052218,
0.052216,
0.052216,
0.052215,
0.052215,
0.052213,
0.052213,
0.052212,
0.052212,
0.052210,
0.052210,
0.052209,
0.052209,
0.052207,
0.052207,
0.052206,
0.052206,
0.052204,
0.052204,
0.052203,
0.052203,
0.052201,
0.052201,
0.052200,
0.052200,
0.052198,
0.052198,
0.052196,
0.052196,
0.052195,
0.052195,
0.052193,
0.052193,
0.052192,
0.052192,
0.052190,
0.052190,
0.052189,
0.052189,
0.052187,
0.052187,
0.052186,
0.052186,
0.052184,
0.052184,
0.052183,
0.052183,
0.052181,
0.052181,
0.052180,
0.052180,
0.052178,
0.052178,
0.052177,
0.052177,
0.052175,
0.052175,
0.052173,
0.052173,
0.052172,
0.052172,
0.052170,
0.052170,
0.052169,
0.052169,
0.052167,
0.052167,
0.052166,
0.052166,
0.052164,
0.052164,
0.052163,
0.052163,
0.052161,
0.052161,
0.052160,
0.052160,
0.052158,
0.052158,
0.052157,
0.052157,
0.052155,
0.052155,
0.052154,
0.052154,
0.052152,
0.052152,
0.052151,
0.052151,
0.052149,
0.052149,
0.052148,
0.052148,
0.052146,
0.052146,
0.052145,
0.052145,
0.052143,
0.052143,
0.052141,
0.052141,
0.052140,
0.052140,
0.052138,
0.052138,
0.052137,
0.052137,
0.052135,
0.052135,
0.052134,
0.052134,
0.052132,
0.052132,
0.052131,
0.052131,
0.052129,
0.052129,
0.052128,
0.052128,
0.052126,
0.052126,
0.052125,
0.052125,
0.052123,
0.052123,
0.052122,
0.052122,
0.052120,
0.052120,
0.052119,
0.052119,
0.052117,
0.052117,
0.052116,
0.052116,
0.052114,
0.052114,
0.052113,
0.052113,
0.052111,
0.052111,
0.052110,
0.052110,
0.052108,
0.052108,
0.052107,
0.052107,
0.052105,
0.052105,
0.052104,
0.052104,
0.052102,
0.052102,
0.052101,
0.052101,
0.052099,
0.052099,
0.052098,
0.052098,
0.052096,
0.052096,
0.052095,
0.052095,
0.052093,
0.052093,
0.052092,
0.052092,
0.052090,
0.052090,
0.052089,
0.052089,
0.052087,
0.052087,
0.052085,
0.052085,
0.052084,
0.052084,
0.052082,
0.052082,
0.052081,
0.052081,
0.052079,
0.052079,
0.052078,
0.052078,
0.052076,
0.052076,
0.052075,
0.052075,
0.052073,
0.052073,
0.052072,
0.052072,
0.052070,
0.052070,
0.052069,
0.052069,
0.052067,
0.052067,
0.052066,
0.052066,
0.052064,
0.052064,
0.052063,
0.052063,
0.052061,
0.052061,
0.052060,
0.052060,
0.052058,
0.052058,
0.052057,
0.052057,
0.052055,
0.052055,
0.052054,
0.052054,
0.052052,
0.052052,
0.052051,
0.052051,
0.052049,
0.052049,
0.052048,
0.052048,
0.052046,
0.052046,
0.052045,
0.052045,
0.052044,
0.052044,
0.052042,
0.052042,
0.052041,
0.052041,
0.052039,
0.052039,
0.052038,
0.052038,
0.052036,
0.052036,
0.052035,
0.052035,
0.052033,
0.052033,
0.052032,
0.052032,
0.052030,
0.052030,
0.052029,
0.052029,
0.052027,
0.052027,
0.052026,
0.052026,
0.052024,
0.052024,
0.052023,
0.052023,
0.052021,
0.052021,
0.052020,
0.052020,
0.052018,
0.052018,
0.052017,
0.052017,
0.052015,
0.052015,
0.052014,
0.052014,
0.052012,
0.052012,
0.052011,
0.052011,
0.052009,
0.052009,
0.052008,
0.052008,
0.052006,
0.052006,
0.052005,
0.052005,
0.052003,
0.052003,
0.052002,
0.052002,
0.052000,
0.052000,
0.051999,
0.051999,
0.051997,
0.051997,
0.051996,
0.051996,
0.051994,
0.051994,
0.051993,
0.051993,
0.051991,
0.051991,
0.051990,
0.051990,
0.051989,
0.051989,
0.051987,
0.051987,
0.051986,
0.051986,
0.051984,
0.051984,
0.051983,
0.051983,
0.051981,
0.051981,
0.051980,
0.051980,
0.051978,
0.051978,
0.051977,
0.051977,
0.051975,
0.051975,
0.051974,
0.051974,
0.051972,
0.051972,
0.051971,
0.051971,
0.051969,
0.051969,
0.051968,
0.051968,
0.051966,
0.051966,
0.051965,
0.051965,
0.051963,
0.051963,
0.051962,
0.051962,
0.051960,
0.051960,
0.051959,
0.051959,
0.051958,
0.051958,
0.051956,
0.051956,
0.051955,
0.051955,
0.051953,
0.051953,
0.051952,
0.051952,
0.051950,
0.051950,
0.051949,
0.051949,
0.051947,
0.051947,
0.051946,
0.051946,
0.051944,
0.051944,
0.051943,
0.051943,
0.051941,
0.051941,
0.051940,
0.051940,
0.051938,
0.051938,
0.051937,
0.051937,
0.051936,
0.051936,
0.051934,
0.051934,
0.051933,
0.051933,
0.051931,
0.051931,
0.051930,
0.051930,
0.051928,
0.051928,
0.051927,
0.051927,
0.051925,
0.051925,
0.051924,
0.051924,
0.051922,
0.051922,
0.051921,
0.051921,
0.051919,
0.051919,
0.051918,
0.051918,
0.051916,
0.051916,
0.051915,
0.051915,
0.051914,
0.051914,
0.051912,
0.051912,
0.051911,
0.051911,
0.051909,
0.051909,
0.051908,
0.051908,
0.051906,
0.051906,
0.051905,
0.051905,
0.051903,
0.051903,
0.051902,
0.051902,
0.051900,
0.051900,
0.051899,
0.051899,
0.051898,
0.051898,
0.051896,
0.051896,
0.051895,
0.051895,
0.051893,
0.051893,
0.051892,
0.051892,
0.051890,
0.051890,
0.051889,
0.051889,
0.051887,
0.051887,
0.051886,
0.051886,
0.051884,
0.051884,
0.051883,
0.051883,
0.051882,
0.051882,
0.051880,
0.051880,
0.051879,
0.051879,
0.051877,
0.051877,
0.051876,
0.051876,
0.051874,
0.051874,
0.051873,
0.051873,
0.051871,
0.051871,
0.051870,
0.051870,
0.051869,
0.051869,
0.051867,
0.051867,
0.051866,
0.051866,
0.051864,
0.051864,
0.051863,
0.051863,
0.051861,
0.051861,
0.051860,
0.051860,
0.051858,
0.051858,
0.051857,
0.051857,
0.051856,
0.051856,
0.051854,
0.051854,
0.051853,
0.051853,
0.051851,
0.051851,
0.051850,
0.051850,
0.051848,
0.051848,
0.051847,
0.051847,
0.051845,
0.051845,
0.051844,
0.051844,
0.051843,
0.051843,
0.051841,
0.051841,
0.051840,
0.051840,
0.051838,
0.051838,
0.051837,
0.051837,
0.051835,
0.051835,
0.051834,
0.051834,
0.051832,
0.051832,
0.051831,
0.051831,
0.051830,
0.051830,
0.051828,
0.051828,
0.051827,
0.051827,
0.051825,
0.051825,
0.051824,
0.051824,
0.051822,
0.051822,
0.051821,
0.051821,
0.051820,
0.051820,
0.051818,
0.051818,
0.051817,
0.051817,
0.051815,
0.051815,
0.051814,
0.051814,
0.051812,
0.051812,
0.051811,
0.051811,
0.051810,
0.051810,
0.051808,
0.051808,
0.051807,
0.051807,
0.051805,
0.051805,
0.051804,
0.051804,
0.051802,
0.051802,
0.051801,
0.051801,
0.051799,
0.051799,
0.051798,
0.051798,
0.051797,
0.051797,
0.051795,
0.051795,
0.051794,
0.051794,
0.051792,
0.051792,
0.051791,
0.051791,
0.051789,
0.051789,
0.051788,
0.051788,
0.051787,
0.051787,
0.051785,
0.051785,
0.051784,
0.051784,
0.051782,
0.051782,
0.051781,
0.051781,
0.051780,
0.051780,
0.051778,
0.051778,
0.051777,
0.051777,
0.051775,
0.051775,
0.051774,
0.051774,
0.051772,
0.051772,
0.051771,
0.051771,
0.051770,
0.051770,
0.051768,
0.051768,
0.051767,
0.051767,
0.051765,
0.051765,
0.051764,
0.051764,
0.051762,
0.051762,
0.051761,
0.051761,
0.051760,
0.051760,
0.051758,
0.051758,
0.051757,
0.051757,
0.051755,
0.051755,
0.051754,
0.051754,
0.051753,
0.051753,
0.051751,
0.051751,
0.051750,
0.051750,
0.051748,
0.051748,
0.051747,
0.051747,
0.051745,
0.051745,
0.051744,
0.051744,
0.051743,
0.051743,
0.051741,
0.051741,
0.051740,
0.051740,
0.051738,
0.051738,
0.051737,
0.051737,
0.051736,
0.051736,
0.051734,
0.051734,
0.051733,
0.051733,
0.051731,
0.051731,
0.051730,
0.051730,
0.051729,
0.051729,
0.051727,
0.051727,
0.051726,
0.051726,
0.051724,
0.051724,
0.051723,
0.051723,
0.051721,
0.051721,
0.051720,
0.051720,
0.051719,
0.051719,
0.051717,
0.051717,
0.051716,
0.051716,
0.051714,
0.051714,
0.051713,
0.051713,
0.051712,
0.051712,
0.051710,
0.051710,
0.051709,
0.051709,
0.051707,
0.051707,
0.051706,
0.051706,
0.051705,
0.051705,
0.051703,
0.051703,
0.051702,
0.051702,
0.051700,
0.051700,
0.051699,
0.051699,
0.051698,
0.051698,
0.051696,
0.051696,
0.051695,
0.051695,
0.051693,
0.051693,
0.051692,
0.051692,
0.051691,
0.051691,
0.051689,
0.051689,
0.051688,
0.051688,
0.051686,
0.051686,
0.051685,
0.051685,
0.051684,
0.051684,
0.051682,
0.051682,
0.051681,
0.051681,
0.051679,
0.051679,
0.051678,
0.051678,
0.051677,
0.051677,
0.051675,
0.051675,
0.051674,
0.051674,
0.051672,
0.051672,
0.051671,
0.051671,
0.051670,
0.051670,
0.051668,
0.051668,
0.051667,
0.051667,
0.051665,
0.051665,
0.051664,
0.051664,
0.051663,
0.051663,
0.051661,
0.051661,
0.051660,
0.051660,
0.051658,
0.051658,
0.051657,
0.051657,
0.051656,
0.051656,
0.051654,
0.051654,
0.051653,
0.051653,
0.051652,
0.051652,
0.051650,
0.051650,
0.051649,
0.051649,
0.051647,
0.051647,
0.051646,
0.051646,
0.051645,
0.051645,
0.051643,
0.051643,
0.051642,
0.051642,
0.051640,
0.051640,
0.051639,
0.051639,
0.051638,
0.051638,
0.051636,
0.051636,
0.051635,
0.051635,
0.051633,
0.051633,
0.051632,
0.051632,
0.051631,
0.051631,
0.051629,
0.051629,
0.051628,
0.051628,
0.051627,
0.051627,
0.051625,
0.051625,
0.051624,
0.051624,
0.051622,
0.051622,
0.051621,
0.051621,
0.051620,
0.051620,
0.051618,
0.051618,
0.051617,
0.051617,
0.051615,
0.051615,
0.051614,
0.051614,
0.051613,
0.051613,
0.051611,
0.051611,
0.051610,
0.051610,
0.051609,
0.051609,
0.051607,
0.051607,
0.051606,
0.051606,
0.051604,
0.051604,
0.051603,
0.051603,
0.051602,
0.051602,
0.051600,
0.051600,
0.051599,
0.051599,
0.051598,
0.051598,
0.051596,
0.051596,
0.051595,
0.051595,
0.051593,
0.051593,
0.051592,
0.051592,
0.051591,
0.051591,
0.051589,
0.051589,
0.051588,
0.051588,
0.051587,
0.051587,
0.051585,
0.051585,
0.051584,
0.051584,
0.051582,
0.051582,
0.051581,
0.051581,
0.051580,
0.051580,
0.051578,
0.051578,
0.051577,
0.051577,
0.051576,
0.051576,
0.051574,
0.051574,
0.051573,
0.051573,
0.051572,
0.051572,
0.051570,
0.051570,
0.051569,
0.051569,
0.051567,
0.051567,
0.051566,
0.051566,
0.051565,
0.051565,
0.051563,
0.051563,
0.051562,
0.051562,
0.051561,
0.051561,
0.051559,
0.051559,
0.051558,
0.051558,
0.051556,
0.051556,
0.051555,
0.051555,
0.051554,
0.051554,
0.051552,
0.051552,
0.051551,
0.051551,
0.051550,
0.051550,
0.051548,
0.051548,
0.051547,
0.051547,
0.051546,
0.051546,
0.051544,
0.051544,
0.051543,
0.051543,
0.051541,
0.051541,
0.051540,
0.051540,
0.051539,
0.051539,
0.051537,
0.051537,
0.051536,
0.051536,
0.051535,
0.051535,
0.051533,
0.051533,
0.051532,
0.051532,
0.051531,
0.051531,
0.051529,
0.051529,
0.051528,
0.051528,
0.051527,
0.051527,
0.051525,
0.051525,
0.051524,
0.051524,
0.051522,
0.051522,
0.051521,
0.051521,
0.051520,
0.051520,
0.051518,
0.051518,
0.051517,
0.051517,
0.051516,
0.051516,
0.051514,
0.051514,
0.051513,
0.051513,
0.051512,
0.051512,
0.051510,
0.051510,
0.051509,
0.051509,
0.051508,
0.051508,
0.051506,
0.051506,
0.051505,
0.051505,
0.051504,
0.051504,
0.051502,
0.051502,
0.051501,
0.051501,
0.051499,
0.051499,
0.051498,
0.051498,
0.051497,
0.051497,
0.051495,
0.051495,
0.051494,
0.051494,
0.051493,
0.051493,
0.051491,
0.051491,
0.051490,
0.051490,
0.051489,
0.051489,
0.051487,
0.051487,
0.051486,
0.051486,
0.051485,
0.051485,
0.051483,
0.051483,
0.051482,
0.051482,
0.051481,
0.051481,
0.051479,
0.051479,
0.051478,
0.051478,
0.051477,
0.051477,
0.051475,
0.051475,
0.051474,
0.051474,
0.051473,
0.051473,
0.051471,
0.051471,
0.051470,
0.051470,
0.051469,
0.051469,
0.051467,
0.051467,
0.051466,
0.051466,
0.051464,
0.051464,
0.051463,
0.051463,
0.051462,
0.051462,
0.051460,
0.051460,
0.051459,
0.051459,
0.051458,
0.051458,
0.051456,
0.051456,
0.051455,
0.051455,
0.051454,
0.051454,
0.051452,
0.051452,
0.051451,
0.051451,
0.051450,
0.051450,
0.051448,
0.051448,
0.051447,
0.051447,
0.051446,
0.051446,
0.051444,
0.051444,
0.051443,
0.051443,
0.051442,
0.051442,
0.051440,
0.051440,
0.051439,
0.051439,
0.051438,
0.051438,
0.051436,
0.051436,
0.051435,
0.051435,
0.051434,
0.051434,
0.051432,
0.051432,
0.051431,
0.051431,
0.051430,
0.051430,
0.051428,
0.051428,
0.051427,
0.051427,
0.051426,
0.051426,
0.051424,
0.051424,
0.051423,
0.051423,
0.051422,
0.051422,
0.051420,
0.051420,
0.051419,
0.051419,
0.051418,
0.051418,
0.051416,
0.051416,
0.051415,
0.051415,
0.051414,
0.051414,
0.051412,
0.051412,
0.051411,
0.051411,
0.051410,
0.051410,
0.051408,
0.051408,
0.051407,
0.051407,
0.051406,
0.051406,
0.051405,
0.051405,
0.051403,
0.051403,
0.051402,
0.051402,
0.051401,
0.051401,
0.051399,
0.051399,
0.051398,
0.051398,
0.051397,
0.051397,
0.051395,
0.051395,
0.051394,
0.051394,
0.051393,
0.051393,
0.051391,
0.051391,
0.051390,
0.051390,
0.051389,
0.051389,
0.051387,
0.051387,
0.051386,
0.051386,
0.051385,
0.051385,
0.051383,
0.051383,
0.051382,
0.051382,
0.051381,
0.051381,
0.051379,
0.051379,
0.051378,
0.051378,
0.051377,
0.051377,
0.051375,
0.051375,
0.051374,
0.051374,
0.051373,
0.051373,
0.051371,
0.051371,
0.051370,
0.051370,
0.051369,
0.051369,
0.051368,
0.051368,
0.051366,
0.051366,
0.051365,
0.051365,
0.051364,
0.051364,
0.051362,
0.051362,
0.051361,
0.051361,
0.051360,
0.051360,
0.051358,
0.051358,
0.051357,
0.051357,
0.051356,
0.051356,
0.051354,
0.051354,
0.051353,
0.051353,
0.051352,
0.051352,
0.051350,
0.051350,
0.051349,
0.051349,
0.051348,
0.051348,
0.051347,
0.051347,
0.051345,
0.051345,
0.051344,
0.051344,
0.051343,
0.051343,
0.051341,
0.051341,
0.051340,
0.051340,
0.051339,
0.051339,
0.051337,
0.051337,
0.051336,
0.051336,
0.051335,
0.051335,
0.051333,
0.051333,
0.051332,
0.051332,
0.051331,
0.051331,
0.051330,
0.051330,
0.051328,
0.051328,
0.051327,
0.051327,
0.051326,
0.051326,
0.051324,
0.051324,
0.051323,
0.051323,
0.051322,
0.051322,
0.051320,
0.051320,
0.051319,
0.051319,
0.051318,
0.051318,
0.051316,
0.051316,
0.051315,
0.051315,
0.051314,
0.051314,
0.051313,
0.051313,
0.051311,
0.051311,
0.051310,
0.051310,
0.051309,
0.051309,
0.051307,
0.051307,
0.051306,
0.051306,
0.051305,
0.051305,
0.051303,
0.051303,
0.051302,
0.051302,
0.051301,
0.051301,
0.051300,
0.051300,
0.051298,
0.051298,
0.051297,
0.051297,
0.051296,
0.051296,
0.051294,
0.051294,
0.051293,
0.051293,
0.051292,
0.051292,
0.051291,
0.051291,
0.051289,
0.051289,
0.051288,
0.051288,
0.051287,
0.051287,
0.051285,
0.051285,
0.051284,
0.051284,
0.051283,
0.051283,
0.051281,
0.051281,
0.051280,
0.051280,
0.051279,
0.051279,
0.051278,
0.051278,
0.051276,
0.051276,
0.051275,
0.051275,
0.051274,
0.051274,
0.051272,
0.051272,
0.051271,
0.051271,
0.051270,
0.051270,
0.051269,
0.051269,
0.051267,
0.051267,
0.051266,
0.051266,
0.051265,
0.051265,
0.051263,
0.051263,
0.051262,
0.051262,
0.051261,
0.051261,
0.051260,
0.051260,
0.051258,
0.051258,
0.051257,
0.051257,
0.051256,
0.051256,
0.051254,
0.051254,
0.051253,
0.051253,
0.051252,
0.051252,
0.051251,
0.051251,
0.051249,
0.051249,
0.051248,
0.051248,
0.051247,
0.051247,
0.051245,
0.051245,
0.051244,
0.051244,
0.051243,
0.051243,
0.051242,
0.051242,
0.051240,
0.051240,
0.051239,
0.051239,
0.051238,
0.051238,
0.051236,
0.051236,
0.051235,
0.051235,
0.051234,
0.051234,
0.051233,
0.051233,
0.051231,
0.051231,
0.051230,
0.051230,
0.051229,
0.051229,
0.051227,
0.051227,
0.051226,
0.051226,
0.051225,
0.051225,
0.051224,
0.051224,
0.051222,
0.051222,
0.051221,
0.051221,
0.051220,
0.051220,
0.051219,
0.051219,
0.051217,
0.051217,
0.051216,
0.051216,
0.051215,
0.051215,
0.051213,
0.051213,
0.051212,
0.051212,
0.051211,
0.051211,
0.051210,
0.051210,
0.051208,
0.051208,
0.051207,
0.051207,
0.051206,
0.051206,
0.051204,
0.051204,
0.051203,
0.051203,
0.051202,
0.051202,
0.051201,
0.051201,
0.051199,
0.051199,
0.051198,
0.051198,
0.051197,
0.051197,
0.051196,
0.051196,
0.051194,
0.051194,
0.051193,
0.051193,
0.051192,
0.051192,
0.051190,
0.051190,
0.051189,
0.051189,
0.051188,
0.051188,
0.051187,
0.051187,
0.051185,
0.051185,
0.051184,
0.051184,
0.051183,
0.051183,
0.051182,
0.051182,
0.051180,
0.051180,
0.051179,
0.051179,
0.051178,
0.051178,
0.051177,
0.051177,
0.051175,
0.051175,
0.051174,
0.051174,
0.051173,
0.051173,
0.051171,
0.051171,
0.051170,
0.051170,
0.051169,
0.051169,
0.051168,
0.051168,
0.051166,
0.051166,
0.051165,
0.051165,
0.051164,
0.051164,
0.051163,
0.051163,
0.051161,
0.051161,
0.051160,
0.051160,
0.051159,
0.051159,
0.051158,
0.051158,
0.051156,
0.051156,
0.051155,
0.051155,
0.051154,
0.051154,
0.051153,
0.051153,
0.051151,
0.051151,
0.051150,
0.051150,
0.051149,
0.051149,
0.051148,
0.051148,
0.051146,
0.051146,
0.051145,
0.051145,
0.051144,
0.051144,
0.051142,
0.051142,
0.051141,
0.051141,
0.051140,
0.051140,
0.051139,
0.051139,
0.051137,
0.051137,
0.051136,
0.051136,
0.051135,
0.051135,
0.051134,
0.051134,
0.051132,
0.051132,
0.051131,
0.051131,
0.051130,
0.051130,
0.051129,
0.051129,
0.051127,
0.051127,
0.051126,
0.051126,
0.051125,
0.051125,
0.051124,
0.051124,
0.051122,
0.051122,
0.051121,
0.051121,
0.051120,
0.051120,
0.051119,
0.051119,
0.051117,
0.051117,
0.051116,
0.051116,
0.051115,
0.051115,
0.051114,
0.051114,
0.051112,
0.051112,
0.051111,
0.051111,
0.051110,
0.051110,
0.051109,
0.051109,
0.051107,
0.051107,
0.051106,
0.051106,
0.051105,
0.051105,
0.051104,
0.051104,
0.051102,
0.051102,
0.051101,
0.051101,
0.051100,
0.051100,
0.051099,
0.051099,
0.051097,
0.051097,
0.051096,
0.051096,
0.051095,
0.051095,
0.051094,
0.051094,
0.051092,
0.051092,
0.051091,
0.051091,
0.051090,
0.051090,
0.051089,
0.051089,
0.051088,
0.051088,
0.051086,
0.051086,
0.051085,
0.051085,
0.051084,
0.051084,
0.051083,
0.051083,
0.051081,
0.051081,
0.051080,
0.051080,
0.051079,
0.051079,
0.051078,
0.051078,
0.051076,
0.051076,
0.051075,
0.051075,
0.051074,
0.051074,
0.051073,
0.051073,
0.051071,
0.051071,
0.051070,
0.051070,
0.051069,
0.051069,
0.051068,
0.051068,
0.051066,
0.051066,
0.051065,
0.051065,
0.051064,
0.051064,
0.051063,
0.051063,
0.051061,
0.051061,
0.051060,
0.051060,
0.051059,
0.051059,
0.051058,
0.051058,
0.051057,
0.051057,
0.051055,
0.051055,
0.051054,
0.051054,
0.051053,
0.051053,
0.051052,
0.051052,
0.051050,
0.051050,
0.051049,
0.051049,
0.051048,
0.051048,
0.051047,
0.051047,
0.051045,
0.051045,
0.051044,
0.051044,
0.051043,
0.051043,
0.051042,
0.051042,
0.051041,
0.051041,
0.051039,
0.051039,
0.051038,
0.051038,
0.051037,
0.051037,
0.051036,
0.051036,
0.051034,
0.051034,
0.051033,
0.051033,
0.051032,
0.051032,
0.051031,
0.051031,
0.051029,
0.051029,
0.051028,
0.051028,
0.051027,
0.051027,
0.051026,
0.051026,
0.051025,
0.051025,
0.051023,
0.051023,
0.051022,
0.051022,
0.051021,
0.051021,
0.051020,
0.051020,
0.051018,
0.051018,
0.051017,
0.051017,
0.051016,
0.051016,
0.051015,
0.051015,
0.051014,
0.051014,
0.051012,
0.051012,
0.051011,
0.051011,
0.051010,
0.051010,
0.051009,
0.051009,
0.051007,
0.051007,
0.051006,
0.051006,
0.051005,
0.051005,
0.051004,
0.051004,
0.051003,
0.051003,
0.051001,
0.051001,
0.051000,
0.051000,
0.050999,
0.050999,
0.050998,
0.050998,
0.050996,
0.050996,
0.050995,
0.050995,
0.050994,
0.050994,
0.050993,
0.050993,
0.050992,
0.050992,
0.050990,
0.050990,
0.050989,
0.050989,
0.050988,
0.050988,
0.050987,
0.050987,
0.050985,
0.050985,
0.050984,
0.050984,
0.050983,
0.050983,
0.050982,
0.050982,
0.050981,
0.050981,
0.050979,
0.050979,
0.050978,
0.050978,
0.050977,
0.050977,
0.050976,
0.050976,
0.050975,
0.050975,
0.050973,
0.050973,
0.050972,
0.050972,
0.050971,
0.050971,
0.050970,
0.050970,
0.050968,
0.050968,
0.050967,
0.050967,
0.050966,
0.050966,
0.050965,
0.050965,
0.050964,
0.050964,
0.050962,
0.050962,
0.050961,
0.050961,
0.050960,
0.050960,
0.050959,
0.050959,
0.050958,
0.050958,
0.050956,
0.050956,
0.050955,
0.050955,
0.050954,
0.050954,
0.050953,
0.050953,
0.050952,
0.050952,
0.050950,
0.050950,
0.050949,
0.050949,
0.050948,
0.050948,
0.050947,
0.050947,
0.050945,
0.050945,
0.050944,
0.050944,
0.050943,
0.050943,
0.050942,
0.050942,
0.050941,
0.050941,
0.050939,
0.050939,
0.050938,
0.050938,
0.050937,
0.050937,
0.050936,
0.050936,
0.050935,
0.050935,
0.050933,
0.050933,
0.050932,
0.050932,
0.050931,
0.050931,
0.050930,
0.050930,
0.050929,
0.050929,
0.050927,
0.050927,
0.050926,
0.050926,
0.050925,
0.050925,
0.050924,
0.050924,
0.050923,
0.050923,
0.050921,
0.050921,
0.050920,
0.050920,
0.050919,
0.050919,
0.050918,
0.050918,
0.050917,
0.050917,
0.050915,
0.050915,
0.050914,
0.050914,
0.050913,
0.050913,
0.050912,
0.050912,
0.050911,
0.050911,
0.050909,
0.050909,
0.050908,
0.050908,
0.050907,
0.050907,
0.050906,
0.050906,
0.050905,
0.050905,
0.050903,
0.050903,
0.050902,
0.050902,
0.050901,
0.050901,
0.050900,
0.050900,
0.050899,
0.050899,
0.050897,
0.050897,
0.050896,
0.050896,
0.050895,
0.050895,
0.050894,
0.050894,
0.050893,
0.050893,
0.050892,
0.050892,
0.050890,
0.050890,
0.050889,
0.050889,
0.050888,
0.050888,
0.050887,
0.050887,
0.050886,
0.050886,
0.050884,
0.050884,
0.050883,
0.050883,
0.050882,
0.050882,
0.050881,
0.050881,
0.050880,
0.050880,
0.050878,
0.050878,
0.050877,
0.050877,
0.050876,
0.050876,
0.050875,
0.050875,
0.050874,
0.050874,
0.050872,
0.050872,
0.050871,
0.050871,
0.050870,
0.050870,
0.050869,
0.050869,
0.050868,
0.050868,
0.050867,
0.050867,
0.050865,
0.050865,
0.050864,
0.050864,
0.050863,
0.050863,
0.050862,
0.050862,
0.050861,
0.050861,
0.050859,
0.050859,
0.050858,
0.050858,
0.050857,
0.050857,
0.050856,
0.050856,
0.050855,
0.050855,
0.050854,
0.050854,
0.050852,
0.050852,
0.050851,
0.050851,
0.050850,
0.050850,
0.050849,
0.050849,
0.050848,
0.050848,
0.050846,
0.050846,
0.050845,
0.050845,
0.050844,
0.050844,
0.050843,
0.050843,
0.050842,
0.050842,
0.050841,
0.050841,
0.050839,
0.050839,
0.050838,
0.050838,
0.050837,
0.050837,
0.050836,
0.050836,
0.050835,
0.050835,
0.050833,
0.050833,
0.050832,
0.050832,
0.050831,
0.050831,
0.050830,
0.050830,
0.050829,
0.050829,
0.050828,
0.050828,
0.050826,
0.050826,
0.050825,
0.050825,
0.050824,
0.050824,
0.050823,
0.050823,
0.050822,
0.050822,
0.050821,
0.050821,
0.050819,
0.050819,
0.050818,
0.050818,
0.050817,
0.050817,
0.050816,
0.050816,
0.050815,
0.050815,
0.050814,
0.050814,
0.050812,
0.050812,
0.050811,
0.050811,
0.050810,
0.050810,
0.050809,
0.050809,
0.050808,
0.050808,
0.050806,
0.050806,
0.050805,
0.050805,
0.050804,
0.050804,
0.050803,
0.050803,
0.050802,
0.050802,
0.050801,
0.050801,
0.050799,
0.050799,
0.050798,
0.050798,
0.050797,
0.050797,
0.050796,
